iteration,L1,L2,Gradient,BCE
221600,0.01313,0.00126,0.01657,0.06642
221650,0.01317,0.00126,0.01665,0.06771
221700,0.01316,0.00125,0.01667,0.06731
221750,0.01314,0.00125,0.01677,0.0669
221800,0.01327,0.00127,0.01707,0.06738
221850,0.01322,0.00127,0.01703,0.0675
221900,0.01324,0.00127,0.01696,0.0672
221950,0.01316,0.00126,0.0168,0.06716
222000,0.01315,0.00127,0.01678,0.06721
222050,0.01314,0.00126,0.01674,0.06754
222100,0.0131,0.00125,0.01667,0.06708
222150,0.01305,0.00125,0.01665,0.06652
222200,0.01297,0.00124,0.01669,0.06651
222250,0.01287,0.00123,0.01653,0.06563
222300,0.01293,0.00123,0.01658,0.06572
222350,0.01288,0.00122,0.01663,0.06514
222400,0.01304,0.00127,0.0167,0.06817
222450,0.01322,0.00129,0.01673,0.06712
222500,0.01311,0.00128,0.01663,0.06714
222550,0.01307,0.00127,0.01656,0.06688
222600,0.01305,0.00126,0.01648,0.06659
222650,0.01313,0.00128,0.01649,0.06689
222700,0.01304,0.00127,0.0164,0.06658
222750,0.01309,0.00126,0.01644,0.06717
222800,0.01308,0.00126,0.01639,0.06706
222850,0.01302,0.00125,0.01635,0.06652
222900,0.01298,0.00124,0.01624,0.06683
222950,0.01294,0.00123,0.01626,0.0661
223000,0.01288,0.00123,0.01635,0.06587
223050,0.01291,0.00123,0.01641,0.06529
223100,0.01287,0.00122,0.01638,0.0648
223150,0.01289,0.00122,0.01634,0.06596
223200,0.01281,0.00121,0.01629,0.06575
223250,0.01279,0.00121,0.01625,0.06541
223300,0.01283,0.00122,0.01622,0.06647
223350,0.01281,0.00121,0.01612,0.06637
223400,0.01284,0.00121,0.01612,0.06665
223450,0.01279,0.0012,0.01609,0.06618
223500,0.01276,0.00119,0.01604,0.06633
223550,0.01272,0.00118,0.01603,0.06593
223600,0.01274,0.00119,0.01607,0.06617
223650,0.01288,0.00119,0.01608,0.06568
223700,0.01292,0.00119,0.01608,0.06601
223750,0.01295,0.00119,0.01612,0.06584
223800,0.0129,0.00119,0.01603,0.06596
223850,0.01281,0.00118,0.01588,0.0664
223900,0.01276,0.00117,0.01585,0.06596
223950,0.01272,0.00116,0.01579,0.06556
224000,0.01269,0.00116,0.01577,0.06627
224050,0.01275,0.00116,0.0157,0.06622
224100,0.01287,0.00118,0.01573,0.0662
224150,0.01285,0.00118,0.01576,0.06588
224200,0.01274,0.00117,0.01562,0.066
224250,0.01269,0.00116,0.01545,0.06561
224300,0.01286,0.00119,0.01571,0.06543
224350,0.01281,0.00118,0.01569,0.06493
224400,0.0127,0.00117,0.01563,0.06543
224450,0.01288,0.00119,0.01584,0.06559
224500,0.0129,0.0012,0.01592,0.06584
224550,0.01299,0.00122,0.01597,0.06618
224600,0.01292,0.0012,0.01587,0.06714
224650,0.01297,0.00121,0.01587,0.06695
224700,0.01287,0.00119,0.01576,0.06615
224750,0.0129,0.0012,0.01604,0.06561
224800,0.01278,0.00119,0.01591,0.06529
224850,0.01303,0.00138,0.01624,0.0652
224900,0.01299,0.00137,0.01622,0.06452
224950,0.01303,0.00138,0.01626,0.06599
225000,0.01308,0.00138,0.01636,0.06622
225050,0.01308,0.00137,0.01629,0.06647
225100,0.01316,0.00139,0.01623,0.06728
225150,0.01311,0.00138,0.01615,0.0668
225200,0.01311,0.00137,0.01628,0.06616
225250,0.01313,0.00137,0.01628,0.06711
225300,0.01313,0.00136,0.01628,0.06709
225350,0.01332,0.00139,0.01658,0.06676
225400,0.01327,0.00138,0.01642,0.06616
225450,0.01321,0.00137,0.0164,0.06656
225500,0.01331,0.00137,0.01667,0.06625
225550,0.0133,0.00137,0.01664,0.06585
225600,0.01339,0.00137,0.01662,0.06551
225650,0.01344,0.00137,0.01664,0.06566
225700,0.01339,0.00136,0.01668,0.06649
225750,0.01352,0.00138,0.01675,0.06655
225800,0.01348,0.00137,0.0167,0.06653
225850,0.01353,0.00138,0.01675,0.06656
225900,0.01348,0.00136,0.01668,0.06673
225950,0.01339,0.00135,0.01666,0.0661
226000,0.01329,0.00133,0.0166,0.06559
226050,0.01325,0.00133,0.01651,0.0652
226100,0.0132,0.00131,0.01646,0.06555
226150,0.01333,0.00133,0.01662,0.06527
226200,0.01321,0.00131,0.01655,0.06502
226250,0.01323,0.00131,0.01662,0.06549
226300,0.01337,0.00134,0.0168,0.06529
226350,0.01349,0.00135,0.01699,0.06633
226400,0.01345,0.00134,0.01689,0.06575
226450,0.01332,0.00133,0.01681,0.06488
226500,0.01325,0.00131,0.0168,0.06471
226550,0.01321,0.0013,0.01682,0.06478
226600,0.01314,0.00129,0.01678,0.06482
226650,0.01315,0.00128,0.01678,0.06506
226700,0.0132,0.00128,0.01678,0.06498
226750,0.01316,0.00127,0.01677,0.06523
226800,0.01318,0.00127,0.01678,0.0657
226850,0.01306,0.00125,0.01661,0.06572
226900,0.013,0.00124,0.01669,0.06516
226950,0.01302,0.00124,0.01675,0.06642
227000,0.01329,0.00128,0.01724,0.06653
227050,0.01323,0.00127,0.01725,0.06657
227100,0.01325,0.00127,0.01724,0.06693
227150,0.01341,0.00128,0.0174,0.06711
227200,0.01341,0.00127,0.01736,0.06745
227250,0.01349,0.0013,0.0175,0.06779
227300,0.01336,0.00128,0.01731,0.06723
227350,0.01338,0.00128,0.01728,0.06742
227400,0.01336,0.00128,0.0174,0.06818
227450,0.01333,0.00127,0.01749,0.06767
227500,0.01334,0.00127,0.01739,0.06788
227550,0.01327,0.00125,0.01722,0.06752
227600,0.01324,0.00124,0.01722,0.06746
227650,0.01328,0.00124,0.01727,0.06887
227700,0.01324,0.00124,0.01724,0.0687
227750,0.01311,0.00122,0.01707,0.06823
227800,0.01316,0.00124,0.01707,0.06795
227850,0.01308,0.00123,0.01694,0.06844
227900,0.01312,0.00124,0.01708,0.06814
227950,0.01306,0.00123,0.017,0.06781
228000,0.01316,0.00124,0.01717,0.06757
228050,0.01317,0.00124,0.01715,0.06954
228100,0.01312,0.00123,0.01713,0.06966
228150,0.01307,0.00122,0.01705,0.07001
228200,0.01314,0.00122,0.01706,0.06972
228250,0.01306,0.00121,0.01691,0.06907
228300,0.01301,0.0012,0.01689,0.06913
228350,0.01308,0.00121,0.01687,0.06882
228400,0.0133,0.00124,0.01725,0.0686
228450,0.01325,0.00123,0.01712,0.06826
228500,0.01323,0.00123,0.01704,0.06824
228550,0.01341,0.00125,0.01706,0.06933
228600,0.01332,0.00124,0.01691,0.0696
228650,0.01323,0.00123,0.01675,0.06877
228700,0.01321,0.00122,0.01655,0.06892
228750,0.0132,0.00123,0.01651,0.06908
228800,0.01314,0.00123,0.01648,0.06899
228850,0.01308,0.00122,0.01638,0.06891
228900,0.01308,0.00122,0.01631,0.06784
228950,0.01314,0.00123,0.01628,0.06767
229000,0.01319,0.00124,0.01632,0.0677
229050,0.01316,0.00123,0.01629,0.06732
229100,0.01309,0.00122,0.01622,0.06791
229150,0.01306,0.00121,0.01618,0.06733
229200,0.01294,0.00119,0.01602,0.0673
229250,0.01319,0.00122,0.01609,0.06809
229300,0.01309,0.00121,0.01599,0.0687
229350,0.01307,0.00121,0.01587,0.07
229400,0.01301,0.0012,0.01585,0.06924
229450,0.01292,0.00119,0.01572,0.06888
229500,0.01288,0.00118,0.01563,0.07021
229550,0.01281,0.00117,0.01558,0.06965
229600,0.01285,0.00118,0.01558,0.06942
229650,0.01281,0.00117,0.01555,0.06932
229700,0.01295,0.00119,0.01585,0.0692
229750,0.01299,0.0012,0.01577,0.06933
229800,0.01292,0.00118,0.01565,0.06844
229850,0.01291,0.00118,0.01557,0.06787
229900,0.01289,0.00118,0.01557,0.06832
229950,0.01292,0.00118,0.01575,0.06819
230000,0.01293,0.00118,0.01568,0.06758
230050,0.01292,0.00118,0.01562,0.06795
230100,0.01293,0.00118,0.01565,0.06818
230150,0.01289,0.00117,0.01574,0.06749
230200,0.0129,0.00117,0.01587,0.06798
230250,0.01311,0.00121,0.01628,0.06785
230300,0.01303,0.0012,0.01619,0.06879
230350,0.01306,0.00122,0.01631,0.06852
230400,0.01291,0.0012,0.01611,0.06833
230450,0.01295,0.0012,0.01615,0.06886
230500,0.01287,0.00119,0.01602,0.06821
230550,0.01294,0.0012,0.01614,0.06855
230600,0.01301,0.0012,0.01625,0.06888
230650,0.01307,0.0012,0.01628,0.0687
230700,0.01293,0.00118,0.01612,0.06821
230750,0.0129,0.00118,0.01608,0.06784
230800,0.01293,0.00119,0.01611,0.06793
230850,0.01294,0.00119,0.01614,0.06766
230900,0.01289,0.00118,0.01608,0.06688
230950,0.01282,0.00117,0.01597,0.0681
231000,0.0128,0.00116,0.01594,0.06806
231050,0.0128,0.00115,0.01587,0.06841
231100,0.01271,0.00114,0.01577,0.06823
231150,0.01267,0.00114,0.01567,0.0685
231200,0.01263,0.00113,0.01557,0.06875
231250,0.01258,0.00113,0.01548,0.06912
231300,0.01267,0.00115,0.01552,0.06988
231350,0.01276,0.00115,0.01566,0.07001
231400,0.0129,0.00117,0.01582,0.07107
231450,0.01295,0.00118,0.01604,0.07109
231500,0.01284,0.00116,0.01589,0.07182
231550,0.01288,0.00116,0.01594,0.07302
231600,0.01286,0.00115,0.01591,0.07298
231650,0.01299,0.00116,0.01602,0.07308
231700,0.01298,0.00116,0.01596,0.07252
231750,0.01291,0.00115,0.01592,0.07193
231800,0.01307,0.00117,0.01611,0.07322
231850,0.01297,0.00115,0.01592,0.07273
231900,0.01295,0.00115,0.01585,0.07344
231950,0.01282,0.00113,0.01565,0.07244
232000,0.0128,0.00112,0.01559,0.07186
232050,0.01277,0.00112,0.01554,0.07216
232100,0.01274,0.00112,0.01568,0.0726
232150,0.01263,0.00111,0.0156,0.07194
232200,0.01265,0.00111,0.01571,0.07175
232250,0.01265,0.00111,0.01566,0.07078
232300,0.01265,0.00112,0.01587,0.07029
232350,0.01254,0.0011,0.01573,0.06985
232400,0.01276,0.00113,0.016,0.07
232450,0.01277,0.00113,0.0162,0.07007
232500,0.01278,0.00114,0.01631,0.07033
232550,0.01272,0.00113,0.01623,0.06942
232600,0.01288,0.00114,0.01637,0.06962
232650,0.0129,0.00115,0.01644,0.06912
232700,0.01283,0.00114,0.01638,0.06906
232750,0.0128,0.00114,0.01647,0.06969
232800,0.01275,0.00113,0.01638,0.06934
232850,0.01289,0.00115,0.01656,0.06947
232900,0.01277,0.00114,0.01638,0.06891
232950,0.01279,0.00116,0.01654,0.06868
233000,0.01305,0.00119,0.01675,0.07061
233050,0.01297,0.00117,0.01656,0.07038
233100,0.01294,0.00117,0.01652,0.07016
233150,0.01299,0.00117,0.01648,0.07071
233200,0.01295,0.00116,0.0164,0.07007
233250,0.01304,0.00117,0.01641,0.07139
233300,0.01302,0.00116,0.01646,0.07098
233350,0.01305,0.00116,0.01643,0.07361
233400,0.01298,0.00115,0.01633,0.07284
233450,0.013,0.00115,0.01631,0.07224
233500,0.01293,0.00114,0.0162,0.07179
233550,0.01296,0.00114,0.01616,0.07118
233600,0.01287,0.00113,0.01606,0.07037
233650,0.01288,0.00113,0.01606,0.07008
233700,0.01286,0.00112,0.01594,0.06961
233750,0.01276,0.00111,0.01576,0.07125
233800,0.01275,0.0011,0.01569,0.07082
233850,0.01271,0.00109,0.01563,0.07151
233900,0.01269,0.00109,0.01563,0.07107
233950,0.01259,0.00107,0.01549,0.07066
234000,0.01267,0.00108,0.01557,0.07018
234050,0.01259,0.00107,0.01546,0.06963
234100,0.01257,0.00107,0.01542,0.06909
234150,0.01268,0.00108,0.0157,0.06994
234200,0.01256,0.00107,0.01562,0.06938
234250,0.01257,0.00107,0.01559,0.07071
234300,0.01256,0.00107,0.01559,0.07064
234350,0.01263,0.00107,0.01556,0.07058
234400,0.01272,0.00108,0.01561,0.07086
234450,0.01282,0.00111,0.01582,0.07108
234500,0.01272,0.00109,0.0158,0.07073
234550,0.01277,0.0011,0.01582,0.07058
234600,0.01277,0.0011,0.01583,0.07119
234650,0.01273,0.00108,0.01588,0.07124
234700,0.01274,0.00108,0.0159,0.07195
234750,0.01274,0.00109,0.0159,0.07122
234800,0.01275,0.0011,0.016,0.07096
234850,0.01276,0.0011,0.01606,0.07078
234900,0.01273,0.00109,0.01614,0.0705
234950,0.01271,0.00109,0.01614,0.07088
235000,0.01267,0.00109,0.0161,0.07209
235050,0.0127,0.00109,0.01615,0.07168
235100,0.01287,0.00111,0.01642,0.07154
235150,0.0128,0.00111,0.01632,0.07149
235200,0.01294,0.00113,0.01647,0.07155
235250,0.01296,0.00113,0.01646,0.07043
235300,0.01317,0.00116,0.01693,0.07047
235350,0.01327,0.00118,0.01707,0.07144
235400,0.0132,0.00117,0.01703,0.07076
235450,0.01328,0.00117,0.01711,0.07119
235500,0.01319,0.00116,0.01703,0.07231
235550,0.0132,0.00117,0.01707,0.07184
235600,0.01312,0.00116,0.01695,0.0712
235650,0.01304,0.00115,0.01692,0.07102
235700,0.01301,0.00115,0.01696,0.07161
235750,0.01292,0.00113,0.01683,0.07119
235800,0.01292,0.00113,0.01679,0.07111
235850,0.01284,0.00112,0.01672,0.0716
235900,0.01296,0.00113,0.01704,0.07169
235950,0.01291,0.00113,0.01691,0.07173
236000,0.01286,0.00111,0.0168,0.07119
236050,0.01283,0.00111,0.01671,0.07073
236100,0.01273,0.00109,0.01657,0.07017
236150,0.01265,0.00108,0.01646,0.07069
236200,0.01275,0.00109,0.01652,0.0714
236250,0.0128,0.0011,0.01673,0.07189
236300,0.01283,0.00111,0.01668,0.07117
236350,0.01293,0.00111,0.01672,0.07203
236400,0.01281,0.0011,0.01671,0.07163
236450,0.0128,0.0011,0.01664,0.07142
236500,0.0128,0.00109,0.01671,0.0708
236550,0.01272,0.00109,0.01657,0.07031
236600,0.01281,0.0011,0.01672,0.07064
236650,0.01274,0.00109,0.01661,0.07111
236700,0.01264,0.00108,0.01649,0.07078
236750,0.01267,0.00108,0.01651,0.07132
236800,0.01271,0.00109,0.01657,0.07306
236850,0.01262,0.00108,0.01644,0.07386
236900,0.01264,0.00108,0.01655,0.07459
236950,0.0127,0.00108,0.01657,0.07374
237000,0.01267,0.00109,0.01657,0.07404
237050,0.01266,0.00109,0.01647,0.07342
237100,0.0126,0.00108,0.01635,0.07319
237150,0.0126,0.00108,0.01641,0.07338
237200,0.01271,0.00109,0.01648,0.07323
237250,0.01271,0.00109,0.01646,0.07342
237300,0.01271,0.0011,0.01646,0.0731
237350,0.01269,0.0011,0.01643,0.07207
237400,0.01275,0.0011,0.01655,0.07178
237450,0.01269,0.00109,0.01651,0.0708
237500,0.01258,0.00108,0.01634,0.07061
237550,0.01257,0.00109,0.01636,0.07018
237600,0.01251,0.00108,0.01623,0.07039
237650,0.0124,0.00106,0.01605,0.07048
237700,0.01244,0.00107,0.01602,0.07079
237750,0.0125,0.00107,0.0161,0.07107
237800,0.01259,0.00109,0.01615,0.07107
237850,0.01265,0.00111,0.01623,0.0707
237900,0.01265,0.0011,0.01622,0.07039
237950,0.01257,0.00109,0.01613,0.06995
238000,0.01261,0.0011,0.01613,0.06982
238050,0.01273,0.00111,0.01621,0.06948
238100,0.0128,0.00112,0.01621,0.06909
238150,0.01278,0.00112,0.0162,0.06848
238200,0.0127,0.00111,0.01605,0.06815
238250,0.0127,0.0011,0.01612,0.0684
238300,0.01262,0.00109,0.01608,0.06812
238350,0.01256,0.00109,0.01602,0.06814
238400,0.01249,0.00107,0.01587,0.06747
238450,0.01241,0.00106,0.01578,0.06744
238500,0.01234,0.00106,0.0157,0.06755
238550,0.01236,0.00105,0.01564,0.0679
238600,0.01234,0.00104,0.01556,0.06822
238650,0.01229,0.00104,0.01547,0.06794
238700,0.01232,0.00104,0.01549,0.06844
238750,0.01242,0.00105,0.01557,0.06803
238800,0.01237,0.00105,0.0155,0.06847
238850,0.01231,0.00103,0.01538,0.0684
238900,0.01229,0.00103,0.01539,0.0681
238950,0.01225,0.00102,0.01531,0.06752
239000,0.01239,0.00103,0.01554,0.06706
239050,0.0123,0.00102,0.01541,0.06673
239100,0.01221,0.00101,0.01532,0.06682
239150,0.01208,0.00099,0.01513,0.06619
239200,0.012,0.00098,0.01502,0.06595
239250,0.01196,0.00098,0.01495,0.06567
239300,0.01188,0.00097,0.01486,0.06485
239350,0.01188,0.00097,0.01486,0.06418
239400,0.01192,0.00097,0.01486,0.06417
239450,0.01196,0.00097,0.01489,0.06408
239500,0.01189,0.00096,0.015,0.06394
239550,0.0119,0.00097,0.01499,0.06439
239600,0.01196,0.00098,0.01506,0.06463
239650,0.01191,0.00097,0.01497,0.06416
239700,0.01197,0.00098,0.01509,0.06465
239750,0.0121,0.001,0.01521,0.06452
239800,0.01209,0.00099,0.01515,0.06472
239850,0.01201,0.00098,0.01511,0.06466
239900,0.012,0.00098,0.01508,0.06495
239950,0.01191,0.00098,0.01502,0.06479
240000,0.01183,0.00097,0.01495,0.06469
240050,0.01206,0.00099,0.01513,0.06922
240100,0.01205,0.00099,0.01507,0.06939
240150,0.01198,0.00099,0.01502,0.06849
240200,0.01183,0.00097,0.01483,0.06745
240250,0.01175,0.00097,0.01473,0.06687
240300,0.01168,0.00096,0.01461,0.0669
240350,0.01162,0.00095,0.01458,0.06627
240400,0.01153,0.00095,0.01451,0.06578
240450,0.01151,0.00094,0.01452,0.06634
240500,0.01158,0.00096,0.0146,0.06611
240550,0.0115,0.00095,0.01446,0.06662
240600,0.01157,0.00096,0.01456,0.06677
240650,0.01159,0.00096,0.01462,0.06635
240700,0.01167,0.00097,0.01468,0.06652
240750,0.0116,0.00096,0.01461,0.06575
240800,0.01156,0.00095,0.01454,0.06519
240850,0.01145,0.00094,0.01448,0.06436
240900,0.01144,0.00094,0.01439,0.06477
240950,0.01146,0.00094,0.01443,0.06496
241000,0.01147,0.00094,0.01449,0.06425
241050,0.01148,0.00094,0.01455,0.06433
241100,0.01152,0.00095,0.01457,0.06362
241150,0.01156,0.00095,0.01459,0.063
241200,0.01157,0.00095,0.01463,0.06417
241250,0.01158,0.00094,0.01458,0.06396
241300,0.01158,0.00095,0.01464,0.06405
241350,0.0116,0.00096,0.01471,0.06564
241400,0.0116,0.00096,0.01462,0.06619
241450,0.01159,0.00095,0.01461,0.06744
241500,0.01164,0.00096,0.01455,0.06763
241550,0.01165,0.00096,0.01456,0.06724
241600,0.01166,0.00095,0.01452,0.06719
241650,0.01179,0.00097,0.01468,0.06798
241700,0.01183,0.00097,0.01473,0.06741
241750,0.01173,0.00096,0.01461,0.06664
241800,0.01165,0.00095,0.0145,0.06614
241850,0.01161,0.00094,0.01442,0.06623
241900,0.01155,0.00093,0.0144,0.066
241950,0.01177,0.00096,0.01471,0.06639
242000,0.01178,0.00096,0.01468,0.06656
242050,0.01192,0.00099,0.01482,0.06678
242100,0.01203,0.00102,0.01498,0.0673
242150,0.01238,0.00108,0.01513,0.06726
242200,0.0124,0.00108,0.01512,0.06777
242250,0.01229,0.00106,0.01507,0.06814
242300,0.01241,0.00108,0.01523,0.0684
242350,0.01249,0.00109,0.0154,0.06815
242400,0.01258,0.00109,0.01552,0.06865
242450,0.01268,0.00112,0.01558,0.07053
242500,0.01266,0.00111,0.01555,0.07092
242550,0.01276,0.00118,0.01554,0.07113
242600,0.01279,0.00119,0.01555,0.07081
242650,0.01282,0.0012,0.01565,0.07049
242700,0.01291,0.0012,0.01574,0.0705
242750,0.01305,0.00122,0.01575,0.07052
242800,0.01313,0.00123,0.01577,0.07025
242850,0.01313,0.00123,0.01578,0.06981
242900,0.01319,0.00123,0.01578,0.06936
242950,0.01315,0.00122,0.01579,0.06967
243000,0.01307,0.00121,0.01587,0.06983
243050,0.01303,0.0012,0.0158,0.06964
243100,0.01303,0.0012,0.01589,0.0694
243150,0.01296,0.00119,0.01578,0.06897
243200,0.01298,0.00119,0.0159,0.06909
243250,0.01288,0.00117,0.01579,0.06887
243300,0.01332,0.00154,0.01582,0.07097
243350,0.01343,0.00154,0.01595,0.07088
243400,0.01336,0.00153,0.01581,0.07069
243450,0.0133,0.00151,0.01568,0.0712
243500,0.01326,0.0015,0.01561,0.07187
243550,0.01324,0.00149,0.01568,0.07255
243600,0.01326,0.00148,0.01568,0.07198
243650,0.01317,0.00147,0.01565,0.07079
243700,0.01324,0.00148,0.01586,0.07013
243750,0.01319,0.00147,0.01583,0.07076
243800,0.01318,0.00146,0.01574,0.07027
243850,0.0132,0.00145,0.01572,0.06983
243900,0.01312,0.00143,0.01562,0.06921
243950,0.0131,0.00142,0.01573,0.06877
244000,0.01309,0.00141,0.01568,0.06834
244050,0.01311,0.00141,0.01569,0.06771
244100,0.01312,0.00141,0.01578,0.06771
244150,0.01317,0.00141,0.01585,0.0673
244200,0.01308,0.00139,0.01571,0.067
244250,0.01305,0.00138,0.01572,0.06836
244300,0.01301,0.00136,0.01558,0.06748
244350,0.01295,0.00135,0.01547,0.06731
244400,0.01285,0.00133,0.01536,0.06679
244450,0.01284,0.00132,0.01539,0.06637
244500,0.01276,0.00131,0.01528,0.06589
244550,0.01267,0.0013,0.01517,0.06563
244600,0.01276,0.0013,0.01539,0.06584
244650,0.01279,0.00131,0.01548,0.06686
244700,0.01275,0.0013,0.01535,0.06632
244750,0.01281,0.0013,0.01542,0.06629
244800,0.01283,0.00129,0.0154,0.0662
244850,0.01282,0.00128,0.01528,0.06575
244900,0.01282,0.00128,0.01539,0.06578
244950,0.01281,0.00127,0.01546,0.06648
245000,0.01277,0.00126,0.01549,0.06591
245050,0.01279,0.00126,0.01553,0.06641
245100,0.01275,0.00125,0.0155,0.06576
245150,0.0127,0.00124,0.01543,0.06485
245200,0.01269,0.00123,0.01532,0.06494
245250,0.01283,0.00126,0.01551,0.06413
245300,0.01279,0.00125,0.01544,0.06453
245350,0.01269,0.00123,0.0153,0.06418
245400,0.01258,0.00121,0.01521,0.06396
245450,0.01263,0.00121,0.01521,0.06349
245500,0.01275,0.00123,0.01531,0.06381
245550,0.01273,0.00123,0.01532,0.06323
245600,0.01272,0.00122,0.01533,0.06297
245650,0.01267,0.00121,0.01532,0.06272
245700,0.01258,0.0012,0.01525,0.06234
245750,0.01251,0.00119,0.01521,0.0617
245800,0.01261,0.00119,0.01529,0.06193
245850,0.01262,0.0012,0.01564,0.06169
245900,0.0126,0.00119,0.01556,0.06146
245950,0.01256,0.00118,0.01556,0.06218
246000,0.01265,0.00151,0.01548,0.06227
246050,0.01262,0.00149,0.01546,0.06259
246100,0.01267,0.00149,0.01552,0.06345
246150,0.01264,0.00147,0.01551,0.06356
246200,0.0127,0.00148,0.01556,0.06415
246250,0.01274,0.00147,0.01555,0.06498
246300,0.01263,0.00145,0.01544,0.06444
246350,0.01265,0.00144,0.0156,0.06484
246400,0.01265,0.00143,0.01565,0.06478
246450,0.01262,0.00142,0.01556,0.06473
246500,0.01259,0.00141,0.01552,0.06474
246550,0.01259,0.00141,0.0155,0.06505
246600,0.0125,0.00139,0.01541,0.06494
246650,0.01249,0.00138,0.01543,0.06487
246700,0.01256,0.00139,0.01549,0.06555
246750,0.01257,0.00139,0.01557,0.06583
246800,0.01254,0.00138,0.01557,0.06594
246850,0.01245,0.00136,0.0155,0.06536
246900,0.01245,0.00135,0.01546,0.06659
246950,0.01233,0.00134,0.01537,0.0662
247000,0.01228,0.00135,0.01531,0.06552
247050,0.01217,0.00134,0.0152,0.06473
247100,0.01222,0.00133,0.01524,0.06529
247150,0.01211,0.00131,0.01511,0.06513
247200,0.0121,0.00131,0.01514,0.06573
247250,0.012,0.00129,0.01504,0.065
247300,0.012,0.00128,0.0151,0.06495
247350,0.01196,0.00127,0.01501,0.06525
247400,0.01189,0.00125,0.01495,0.06484
247450,0.01193,0.00125,0.01511,0.0652
247500,0.01192,0.00124,0.01508,0.06597
247550,0.01195,0.00125,0.01509,0.06542
247600,0.01191,0.00124,0.01515,0.06485
247650,0.01207,0.00126,0.01538,0.06568
247700,0.01212,0.00126,0.01545,0.06573
247750,0.01219,0.00126,0.01556,0.0661
247800,0.0122,0.00126,0.01552,0.06547
247850,0.01229,0.00126,0.01561,0.06511
247900,0.01231,0.00126,0.01553,0.06459
247950,0.01227,0.00125,0.01544,0.0638
248000,0.01233,0.00126,0.01554,0.06364
248050,0.0124,0.00126,0.01558,0.06375
248100,0.01244,0.00126,0.01568,0.06322
248150,0.01246,0.00126,0.01574,0.06332
248200,0.01239,0.00125,0.01573,0.06416
248250,0.01233,0.00123,0.01573,0.06405
248300,0.01237,0.00125,0.01576,0.06519
248350,0.01231,0.00124,0.01573,0.06556
248400,0.01233,0.00124,0.01573,0.0654
248450,0.01227,0.00123,0.01564,0.06506
248500,0.01219,0.00122,0.01582,0.06469
248550,0.01227,0.00123,0.01589,0.06594
248600,0.01217,0.00121,0.0157,0.06573
248650,0.01221,0.00121,0.01578,0.06575
248700,0.01216,0.0012,0.01574,0.06627
248750,0.01223,0.0012,0.01575,0.06608
248800,0.01225,0.0012,0.01577,0.06621
248850,0.0122,0.00121,0.01569,0.06607
248900,0.0122,0.00121,0.01563,0.06766
248950,0.01216,0.0012,0.01555,0.06771
249000,0.01216,0.0012,0.0155,0.06752
249050,0.0122,0.0012,0.01558,0.06833
249100,0.0123,0.0012,0.01597,0.06847
249150,0.01238,0.0012,0.01599,0.06981
249200,0.01236,0.0012,0.01597,0.06944
249250,0.01231,0.00119,0.01591,0.06876
249300,0.01242,0.0012,0.01595,0.06914
249350,0.01241,0.00121,0.01595,0.06904
249400,0.0124,0.0012,0.0159,0.07069
249450,0.01231,0.00119,0.01579,0.06991
249500,0.01221,0.00117,0.01567,0.07043
